,ZR-167-D1,ZR-178-D1,ZR-103-D1,ZR-112-D1,ZR-095-D1,ZR-240-D1,ZR-106-D1,ZR-245-D1,ZR-092-D1,ZR-200-D1,JL-042-D1,ZR-088-D1,ZR-223-D1,ZR-093-D1,ZR-211-D1,ZR-187-D1,ZR-189-D1,JL-034-D1,ZR-243-D1,ZR-182-D1,ZR-183-D1,ZR-247-D1,ZR-196-D1,ZR-102-D1,ZR-238-D1,JL-054-D1,ZR-191-D1,ZR-222-D1,ZR-116-D1,JL-046-D1,JL-066-D1,ZR-203-D1,ZR-105-D1,ZR-195-D1,ZR-094-D1,ZR-188-D1,XY-031-D1,ZR-179-D1,ZR-230-D1,JL-070-D1,ZR-199-D1,ZR-109-D1,ZR-220-D1,ZR-242-D1,ZR-190-D1,ZR-111-D1,XY-026-D1,ZR-186-D1,XY-034-D1,XY-011-D1,XY-049-D1,XY-012-D1,ZR-181-D1,ZR-089-D1,ZR-180-D1,ZR-241-D1,ZR-221-D1,ZR-176-D1,JL-059-D1,ZR-177-D1,ZR-219-D1,XY-016-D1,XY-028-D1,JL-063-D1,XY-013-D1,ZR-090-D1,ZR-096-D1,ZR-091-D1,ZR-192-D1,JL-064-D1,ZR-193-D1,XY-024-D1,ZR-232-D1,JL-060-D1,ZR-113-D1,ZR-108-D1,ZR-184-D1,ZR-244-D1,ZR-110-D1,JL-072-D1,ZR-233-D1,JL-038-D1,JL-052-D1,ZR-235-D1,JL-044-D1,ZR-098-D1,XY-017-D1,JL-037-D1,JL-040-D1,JL-055-D1,JL-062-D1,JL-041-D1,JL-071-D1,JL-058-D1,ZR-229-D1,ZR-224-D1,JL-057-D1,ZR-239-D1,ZR-236-D1,JL-051-D1,JL-050-D1,ZR-225-D1,XY-030-D1,ZR-197-D1,ZR-104-D1,ZR-246-D1,ZR-237-D1,ZR-226-D1,XY-056-D1,JL-065-D1,JL-049-D1,JL-056-D1,ZR-231-D1,JL-039-D1,JL-043-D1,JL-045-D1,JL-047-D1,JL-067-D1,JL-069-D1,JL-068-D1
ZR-110-D1,0.00383542,0.00305582,0.003037315,0.001986814,0.002032244,0.002542458,0.001820235,0.006503003,0.002596545,0.002361131,0.001437767,0.001854038,0.004532204,0.009503536,0.006766493,0.002432562,0.006521384,0.001995083,0.005368484,0.002225068,0.004124014,0.002142394,0.002867921,0.004300024,0.002065505,0.001731327,0.001956858,0.002462662,0.010214079,0.001631823,0.002877348,0.004920105,0.001600389,0.002888417,0.004524154,0.006968322,0.002683208,0.00211148,0.005994183,0.002036012,0.004873234,0.00491429,0.002201144,0.002945601,0.002667403,0.002658549,0.00180005,0.002447638,0.002103478,0.002086373,0.001933031,0.001389802,0.006703242,0.005452286,0.001584729,0.009268312,0.002987844,0.004596626,0.001479736,0.002478354,0.011523241,0.002322894,0.002518839,0.001820487,0.004184291,0.002399771,0.017051477,0.002578966,0.003633153,0.001669072,0.003061563,0.002372811,0.006239673,0.001415784,0.003546966,0.006980119,0.004682371,0.00309904,1.056342893,0.001934137,0.004286333,0.001726975,0.001769047,0.002662226,0.00151728,0.003049163,0.002323729,0.004892127,0.002655907,0.003368203,0.004015664,0.002429903,0.001940598,0.002328967,0.011121691,0.009359329,0.001346296,0.003567226,0.003318396,0.001447807,0.001500333,0.006298375,0.002500062,0.003543559,0.009433803,0.003983546,0.005532755,0.011729371,0.001917919,0.001404601,0.004828606,0.001496287,0.007010875,0.004486583,0.001377378,0.00578634,0.001875803,0.00202242,0.00162391,0.001774933
JL-072-D1,0.001425412,0.002505784,0.001738648,0.001370583,0.002039508,0.002644855,0.001939206,0.001766962,0.001774345,0.001684551,0.006179423,0.002712122,0.002764484,0.001633617,0.004051198,0.002841204,0.001866859,0.004226151,0.001929927,0.002543435,0.001508945,0.002100248,0.002993935,0.002028261,0.00222349,0.008811402,0.002781422,0.001541909,0.003245937,0.002616193,0.009757758,0.001808603,0.00558402,0.002038546,0.00179175,0.001588397,0.007320959,0.001559099,0.002274339,0.003237687,0.001538253,0.001333856,0.001425629,0.002740099,0.004337045,0.002912152,0.006548427,0.001699857,0.005375865,0.006500619,0.006973832,0.008934199,0.00177398,0.001738304,0.003874448,0.00249619,0.001703771,0.002044378,0.002711004,0.002178286,0.001914063,0.004764831,0.00334659,0.009215411,0.009696224,0.001531854,0.001805728,0.005093675,0.003760447,0.013748465,0.001572418,0.004914474,0.001862301,0.007112844,0.001655067,0.001557367,0.002188401,0.00200957,0.001934137,1.050294811,0.002017829,0.005882432,0.005830316,0.001594249,0.004112677,0.003102879,0.007602728,0.008281873,0.006964156,0.005242761,0.005950726,0.006382887,0.004425837,0.010036858,0.001619839,0.001374089,0.003811235,0.006656745,0.001686257,0.003258211,0.007955864,0.001729703,0.00664682,0.001696657,0.001596176,0.004943836,0.001903761,0.001791819,0.004852229,0.003297837,0.009413594,0.004620038,0.001694032,0.008460182,0.003349193,0.005364975,0.002915636,0.004153105,0.004442951,0.004246941
ZR-233-D1,0.002314694,0.008131739,0.002471131,0.002630093,0.002649693,0.005781227,0.003048438,0.002738514,0.004863051,0.005782976,0.00160763,0.006037741,0.002348869,0.006461653,0.002347062,0.003286093,0.002046081,0.002806943,0.004828618,0.004282826,0.003201542,0.004102431,0.006283482,0.006196284,0.002094005,0.002616703,0.002091595,0.002338642,0.00540102,0.002295856,0.002022303,0.003200677,0.00395606,0.001776062,0.006029083,0.002200783,0.002139805,0.002784984,0.006017005,0.002051175,0.005126386,0.003741127,0.002746094,0.007553153,0.002020507,0.005057974,0.001797199,0.006813788,0.004103729,0.001995971,0.001899556,0.001759803,0.004460427,0.007039836,0.001995849,0.008590877,0.002486197,0.002070097,0.002194232,0.005272677,0.006452774,0.002555041,0.00311181,0.002068339,0.00182049,0.006237692,0.002941306,0.009506473,0.0039874,0.001833064,0.006268672,0.00231591,0.009539313,0.002077027,0.002535982,0.006969668,0.002671792,0.007609438,0.004286333,0.002017829,1.035930332,0.003749903,0.001952029,0.005285132,0.003198738,0.002890857,0.001653873,0.002221819,0.002667745,0.005854662,0.001825973,0.002090987,0.002317928,0.002110517,0.002734358,0.002773821,0.002154564,0.006902643,0.007576965,0.003322596,0.001978763,0.006476629,0.001797539,0.013117209,0.011417816,0.005676076,0.008138599,0.007295685,0.001775841,0.002193431,0.00182868,0.002168751,0.003240146,0.00548059,0.003350966,0.002194672,0.004763722,0.001772749,0.001921103,0.003126841
JL-038-D1,0.001008366,0.006538938,0.001185376,0.001116406,0.001529067,0.003147954,0.002076149,0.001468891,0.001637361,0.001521278,0.004708165,0.002853194,0.003453775,0.004011516,0.004697845,0.004105349,0.001224233,0.004368277,0.002306478,0.001164257,0.001601696,0.001793465,0.001502671,0.001828829,0.001217914,0.003785007,0.005743569,0.001761522,0.001644847,0.008418237,0.007317188,0.001043639,0.002610627,0.001697867,0.001237399,0.001056663,0.002677449,0.001234121,0.003829884,0.006036622,0.002428327,0.000910334,0.001608818,0.001640171,0.001751654,0.001520632,0.008554274,0.001394992,0.002944235,0.005090432,0.005091707,0.004701682,0.001670595,0.001382056,0.002030598,0.001735422,0.001331931,0.00142308,0.003337811,0.003453106,0.00175785,0.004394136,0.006307351,0.011089871,0.010751386,0.001578631,0.001279504,0.004336812,0.001136002,0.009572523,0.001628319,0.003719864,0.002533212,0.005904131,0.001021143,0.001545307,0.002090039,0.001723157,0.001726975,0.005882432,0.003749903,1.024452111,0.007076042,0.00160336,0.008191572,0.002161445,0.007601784,0.007513536,0.005281295,0.007037491,0.009014776,0.009800686,0.010562914,0.011979472,0.001330464,0.000998535,0.009682186,0.002095899,0.001565182,0.009409065,0.010650187,0.001239661,0.010662972,0.001673025,0.001452185,0.001904456,0.001852629,0.001760852,0.009669902,0.00412885,0.00542953,0.009503887,0.00135437,0.005047157,0.007501558,0.004389712,0.003451193,0.007394231,0.012313238,0.016188731
JL-052-D1,0.001566074,0.002679117,0.001249498,0.001443389,0.001755212,0.001899852,0.004261236,0.001446071,0.001495787,0.002161018,0.006579327,0.003396283,0.007561964,0.001415395,0.001952063,0.001737215,0.001210007,0.004302008,0.0021422,0.001135134,0.001122809,0.001603366,0.001431511,0.002387503,0.001488476,0.003349263,0.009860082,0.004848842,0.001307442,0.005079572,0.00762475,0.001083144,0.003218403,0.002252296,0.00123189,0.001103979,0.002053153,0.002845429,0.001520153,0.003806325,0.006899817,0.001229069,0.00166658,0.001787118,0.00152861,0.001175846,0.00583135,0.001479814,0.002096594,0.002909794,0.003067988,0.00296662,0.00226883,0.001264461,0.004382591,0.001997488,0.001219127,0.001241439,0.005951952,0.002176336,0.00148475,0.005122058,0.003266358,0.011475958,0.003497387,0.00224611,0.001434498,0.002815342,0.001200698,0.006304398,0.002399122,0.003784852,0.007272659,0.008926316,0.001366471,0.001481489,0.00635275,0.001543272,0.001769047,0.005830316,0.001952029,0.007076042,1.030337078,0.001753019,0.004911308,0.002195649,0.006997725,0.009480157,0.006772993,0.007582332,0.012754759,0.00903176,0.008266251,0.009370133,0.001705069,0.001100374,0.007786292,0.002142077,0.001407389,0.012195096,0.012802043,0.001437903,0.004663587,0.001754455,0.001640613,0.001752885,0.00252299,0.001738086,0.005058446,0.007192904,0.006080446,0.011794758,0.001705363,0.002384092,0.007769355,0.009715957,0.005531982,0.012760049,0.008612079,0.007739756
ZR-235-D1,0.015925309,0.002782381,0.005529609,0.004332043,0.004078974,0.006991065,0.002398863,0.001992026,0.001888822,0.002642341,0.002364543,0.002069647,0.001596776,0.003180867,0.001908428,0.006679187,0.004752813,0.00222233,0.004332807,0.005747438,0.007332827,0.00190209,0.005674325,0.005020731,0.020091103,0.001893658,0.002292002,0.0021455,0.003991269,0.002414813,0.001654672,0.009991743,0.002904312,0.007804249,0.004291954,0.008341395,0.003536251,0.009621171,0.0020964,0.001803146,0.002371096,0.008775843,0.008025501,0.005134464,0.002779309,0.008295863,0.001730534,0.003806724,0.004784214,0.003612521,0.002695756,0.002842248,0.002431481,0.002498307,0.002730564,0.002227961,0.010180008,0.005542983,0.004295663,0.002461075,0.004938488,0.001875991,0.00185918,0.001350862,0.001475377,0.006610046,0.002243418,0.002165053,0.00653045,0.001470847,0.00439767,0.001951766,0.003440005,0.005289712,0.006532518,0.002640216,0.001864092,0.001947766,0.002662226,0.001594249,0.005285132,0.00160336,0.001753019,1.038637003,0.004804768,0.003126953,0.001620335,0.001942551,0.001526993,0.001846338,0.001544072,0.004382505,0.001720325,0.001884904,0.001780962,0.010360736,0.004410652,0.002522251,0.002231459,0.003286079,0.001667112,0.00765247,0.001339724,0.003764358,0.005880494,0.001736903,0.005971719,0.0036119,0.001570803,0.004780859,0.005670925,0.004241832,0.001925178,0.001880957,0.004453471,0.00169079,0.002266894,0.001685398,0.002015768,0.001665837
JL-044-D1,0.001531,0.002594148,0.001207707,0.001226959,0.002054907,0.003172542,0.001807262,0.001337231,0.001153049,0.001333147,0.005688948,0.00322397,0.003639443,0.002012911,0.002483404,0.001862659,0.001223545,0.005894077,0.001731145,0.001213593,0.001369533,0.001343868,0.001267591,0.003499803,0.001543699,0.008663137,0.002557666,0.00159436,0.001289376,0.009076826,0.010147659,0.001293254,0.002347022,0.001863336,0.001005739,0.001400172,0.003068695,0.001313131,0.001553169,0.005973746,0.004056064,0.001238003,0.001832725,0.002294997,0.004073194,0.001205847,0.005869523,0.001206472,0.004767237,0.006982345,0.0095628,0.004020881,0.001342156,0.00126506,0.002145051,0.001623178,0.002500867,0.001433349,0.005350976,0.005135799,0.001595983,0.00400402,0.008588196,0.00766129,0.006494173,0.003111513,0.001295656,0.005591991,0.001392735,0.006031308,0.001915413,0.007455466,0.002342267,0.012347618,0.001382134,0.001585971,0.001949532,0.001876581,0.00151728,0.004112677,0.003198738,0.008191572,0.004911308,0.004804768,1.018279885,0.003277599,0.006918527,0.003891423,0.007002679,0.008905455,0.006382102,0.011314337,0.009690291,0.010489439,0.001441368,0.001167505,0.012055375,0.002144369,0.001707865,0.010547772,0.004577743,0.001498544,0.004289302,0.001686299,0.001870254,0.001648472,0.001661529,0.001744091,0.008705855,0.011941551,0.00503375,0.008614133,0.001557776,0.005100062,0.00752134,0.006544311,0.006848862,0.005039554,0.014325637,0.010657198
ZR-098-D1,0.001979207,0.002199726,0.003655785,0.00234318,0.006644695,0.005215427,0.003753597,0.007881603,0.003588666,0.002211606,0.00186457,0.002206311,0.003681461,0.004895158,0.001975739,0.002228723,0.003641868,0.00295169,0.005135577,0.001875306,0.003372568,0.006457057,0.002134158,0.004992565,0.002214688,0.005045861,0.001890734,0.007893046,0.001976477,0.002012964,0.002397292,0.002225738,0.001767719,0.00209664,0.001572963,0.002799383,0.001698212,0.001636547,0.002506357,0.003133911,0.007607841,0.001994287,0.008959686,0.002503569,0.005509945,0.001891277,0.001907394,0.002127583,0.001918799,0.001733286,0.002383893,0.002385212,0.003030967,0.007145675,0.001817566,0.002607903,0.009117701,0.005426733,0.004450709,0.006282304,0.00665004,0.00187731,0.002143401,0.002595359,0.002050872,0.004379789,0.00554091,0.010533435,0.005043425,0.001939286,0.002785373,0.001706029,0.004255636,0.003345479,0.002929136,0.005283237,0.008194019,0.011909321,0.003049163,0.003102879,0.002890857,0.002161445,0.002195649,0.003126953,0.003277599,1.047226328,0.005219245,0.005921252,0.002985951,0.002473062,0.002284479,0.003250094,0.003816277,0.003563639,0.007889868,0.002541435,0.005090508,0.003931731,0.006153192,0.00246753,0.004440987,0.004475635,0.005764854,0.002725311,0.005096967,0.00874242,0.005097591,0.003674421,0.002044164,0.002050608,0.002623666,0.002006895,0.008483434,0.002560444,0.00220026,0.001988534,0.007891418,0.002499465,0.002110914,0.002294056
XY-017-D1,0.001406141,0.001888979,0.001212959,0.0011973,0.001752418,0.005434002,0.002081546,0.001509021,0.001572799,0.001665286,0.003355381,0.002594444,0.00321003,0.001309568,0.002148619,0.001640329,0.001272134,0.002361954,0.002331283,0.001251157,0.001183206,0.001760524,0.001439723,0.00218207,0.001522276,0.006406654,0.001911887,0.002060253,0.001425085,0.003093016,0.007798977,0.001316152,0.001739039,0.004356098,0.001095032,0.00274769,0.002358894,0.001015504,0.001599877,0.006013568,0.002162153,0.001018293,0.001508905,0.001582946,0.001667628,0.00128014,0.009613928,0.001305531,0.005760542,0.003579018,0.011703225,0.007722794,0.005038942,0.001551345,0.001975759,0.004499838,0.001451696,0.001848605,0.002810343,0.002462753,0.001551052,0.003569044,0.004259254,0.010360679,0.005241084,0.001898838,0.004853678,0.002819103,0.001825953,0.003987005,0.001621393,0.006816181,0.002588388,0.008376629,0.001104798,0.002203857,0.005004405,0.001832505,0.002323729,0.007602728,0.001653873,0.007601784,0.006997725,0.001620335,0.006918527,0.005219245,1.031707316,0.006581377,0.011337095,0.004052075,0.010547689,0.008056455,0.004986294,0.006969582,0.005868097,0.001306387,0.011393948,0.00195706,0.00209712,0.007212447,0.005704751,0.004764908,0.013515437,0.001797826,0.001401183,0.005898973,0.002711222,0.002029201,0.008158333,0.003512842,0.006908054,0.004263528,0.004274802,0.003232099,0.003373332,0.009664148,0.002972186,0.013785742,0.00792805,0.007446787
JL-037-D1,0.001484711,0.007313113,0.001611017,0.001227481,0.001835683,0.00474924,0.00180388,0.001515787,0.002965759,0.001722412,0.003145267,0.005311101,0.005574025,0.002203424,0.004545751,0.002243899,0.001293235,0.006159617,0.005934532,0.001666379,0.001563711,0.004418395,0.004356307,0.0021193,0.004762168,0.003265062,0.004256662,0.001724269,0.001756035,0.003110152,0.004847404,0.001529056,0.003246851,0.002095936,0.001271195,0.00145638,0.002399449,0.001515717,0.001762565,0.00468579,0.00267722,0.001296346,0.001662142,0.00468189,0.001736827,0.001830872,0.003367057,0.001437605,0.002317223,0.003004575,0.00337142,0.00810681,0.006342116,0.001734314,0.002606227,0.001992945,0.001420717,0.0017102,0.003698289,0.002223613,0.001861863,0.002674584,0.002950125,0.008683626,0.005125119,0.002543661,0.002195723,0.004465512,0.001452185,0.009820834,0.002046985,0.002541136,0.006041584,0.006613894,0.001276996,0.002097099,0.005188234,0.002092945,0.004892127,0.008281873,0.002221819,0.007513536,0.009480157,0.001942551,0.003891423,0.005921252,0.006581377,1.042920702,0.009446622,0.005291669,0.008537645,0.006166607,0.009680978,0.012051661,0.002229474,0.001494059,0.007225709,0.002304086,0.001654897,0.00419789,0.009625246,0.002018807,0.008671297,0.002221249,0.001734954,0.005117757,0.003789517,0.002219599,0.003792593,0.003544289,0.007525948,0.003842313,0.001896484,0.003007612,0.003359432,0.004947797,0.00331385,0.007235701,0.004363769,0.006636823
JL-040-D1,0.001113717,0.005185907,0.001667039,0.001116441,0.002564004,0.004460043,0.001621342,0.003924318,0.002337416,0.001571403,0.002208749,0.00814855,0.004266485,0.001931017,0.002873564,0.00188503,0.001491273,0.00295733,0.00278312,0.001608506,0.001411938,0.00444769,0.004451911,0.003361184,0.001410753,0.004215177,0.002195033,0.001892969,0.001756132,0.006483019,0.010797495,0.001442085,0.003015263,0.001417555,0.001188773,0.001756716,0.002121624,0.001135028,0.002160758,0.007265549,0.002439913,0.001215067,0.001604382,0.002343709,0.001778491,0.001409967,0.003047754,0.001276271,0.002956592,0.005930431,0.005668003,0.002309671,0.005158317,0.002034049,0.001744745,0.002958776,0.001426659,0.001969277,0.002178053,0.004582544,0.001916697,0.003610931,0.006168844,0.010160161,0.004005351,0.002340412,0.004550835,0.006612489,0.001814349,0.00329718,0.0022499,0.003700942,0.002698619,0.004774433,0.001413793,0.004932374,0.005335055,0.002864489,0.002655907,0.006964156,0.002667745,0.005281295,0.006772993,0.001526993,0.007002679,0.002985951,0.011337095,0.009446622,1.022994462,0.012838999,0.006860508,0.005124948,0.009847471,0.007838455,0.005851541,0.001391548,0.006184917,0.004633228,0.002330724,0.00686392,0.004460612,0.005429588,0.009115985,0.00424168,0.002175758,0.005954166,0.002081345,0.002475785,0.006946126,0.004361622,0.005576883,0.00598638,0.003140058,0.003902141,0.003787228,0.012064676,0.002852493,0.009391142,0.005046178,0.009916677
JL-055-D1,0.001095529,0.004211735,0.001565485,0.001154836,0.001727862,0.002047579,0.001746657,0.004773678,0.001571781,0.001373365,0.002155889,0.006091072,0.005042953,0.004872234,0.007601358,0.001657171,0.001891593,0.007099329,0.00199871,0.001273545,0.001620237,0.001776971,0.001678942,0.003437053,0.001299226,0.003028525,0.002336597,0.001734687,0.00341476,0.009777251,0.007450474,0.001152449,0.00245994,0.001362658,0.00136593,0.001533934,0.003361387,0.001193987,0.004821536,0.004316411,0.004614024,0.001165959,0.001644121,0.001986551,0.001570751,0.001757018,0.002639742,0.001384892,0.00271027,0.007460297,0.005153191,0.001940402,0.00194284,0.002152255,0.001482734,0.005204907,0.001533372,0.001858003,0.002668033,0.006550061,0.002513829,0.00820894,0.010504313,0.006602061,0.004085588,0.002129219,0.002202854,0.008747499,0.00164712,0.003281945,0.004400236,0.006055995,0.002226464,0.00494269,0.00188106,0.005035904,0.001967315,0.003127537,0.003368203,0.005242761,0.005854662,0.007037491,0.007582332,0.001846338,0.008905455,0.002473062,0.004052075,0.005291669,0.012838999,1.023129514,0.004135755,0.006335893,0.011376888,0.007135977,0.003025,0.001739585,0.007593867,0.003078202,0.002677709,0.008789783,0.004725417,0.001868349,0.005093013,0.002704966,0.004998243,0.002321388,0.001869234,0.004956725,0.006708954,0.003831045,0.003837861,0.006410776,0.005920245,0.005833692,0.008257806,0.009692384,0.002885881,0.006112964,0.004959783,0.01112566
JL-062-D1,0.001410018,0.002229774,0.001141866,0.001364028,0.001438152,0.001935005,0.004338893,0.001331639,0.001288934,0.001897688,0.006806928,0.00232558,0.006697933,0.001499472,0.001892039,0.0013853,0.001192632,0.002746318,0.002318963,0.001036866,0.001189647,0.001372085,0.001211665,0.003247184,0.001462565,0.003437119,0.006980646,0.004867504,0.001419987,0.005673806,0.007393774,0.001097454,0.003614885,0.00225444,0.001101823,0.001333324,0.001810765,0.001934993,0.001436011,0.007031788,0.006118169,0.000968888,0.001345484,0.001508228,0.001402324,0.001102005,0.007496162,0.001479065,0.002315421,0.002725063,0.003112309,0.002836943,0.003154691,0.001490782,0.001809845,0.002929675,0.001263826,0.001292736,0.004069056,0.002053283,0.001511353,0.00273258,0.003083355,0.01203356,0.004964039,0.00202803,0.002088039,0.002736951,0.001155745,0.00897112,0.002134138,0.002881443,0.009177195,0.004925816,0.001284802,0.001698354,0.006039441,0.001570705,0.004015664,0.005950726,0.001825973,0.009014776,0.012754759,0.001544072,0.006382102,0.002284479,0.010547689,0.008537645,0.006860508,0.004135755,1.026330134,0.013465421,0.010039903,0.010106809,0.002148306,0.001317496,0.007831429,0.00165363,0.001491598,0.010507109,0.009818645,0.001814851,0.007491029,0.001579672,0.001551891,0.002177213,0.002869513,0.00189883,0.006163106,0.004292532,0.011054786,0.008733601,0.001815148,0.004928574,0.006982928,0.010261697,0.003410213,0.015268006,0.008550987,0.007512005
JL-041-D1,0.001467868,0.002628271,0.001090773,0.001040661,0.001778902,0.003672148,0.001700937,0.001222258,0.00108731,0.001149014,0.003516077,0.003009149,0.003461519,0.001786253,0.002157772,0.001404725,0.001065874,0.003138994,0.002817693,0.001039256,0.001188579,0.001259206,0.001205159,0.004735355,0.001602512,0.005585788,0.003188736,0.002174749,0.001291996,0.005989245,0.011554138,0.001070724,0.002101209,0.001830678,0.000949339,0.001130853,0.00204019,0.001236904,0.001448716,0.006983981,0.002377947,0.001053425,0.002613301,0.002094371,0.001761751,0.001154825,0.006330428,0.00116991,0.002548622,0.003172691,0.003669214,0.002841989,0.001435905,0.001005254,0.001684148,0.001934107,0.00159155,0.001261687,0.005098839,0.00278293,0.001775575,0.003884491,0.003576248,0.012594482,0.005319173,0.002081957,0.001322967,0.003432151,0.001189518,0.010752275,0.001703289,0.003001555,0.004932663,0.007667513,0.001234874,0.001353174,0.002312111,0.001652246,0.002429903,0.006382887,0.002090987,0.009800686,0.00903176,0.004382505,0.011314337,0.003250094,0.008056455,0.006166607,0.005124948,0.006335893,0.013465421,1.017711499,0.011014148,0.013477182,0.001517,0.001308368,0.013308955,0.001987433,0.001329393,0.011668636,0.00870549,0.001507047,0.006581234,0.001729463,0.003734274,0.001618585,0.001784598,0.001841226,0.004981725,0.008822784,0.007613413,0.013081716,0.001366264,0.002878098,0.007507545,0.009943058,0.007726273,0.013746634,0.014464171,0.008981667
JL-071-D1,0.001540037,0.005244914,0.001651149,0.001353762,0.001914584,0.004073879,0.004058038,0.001593291,0.001923272,0.001640612,0.003976003,0.006743017,0.007877094,0.004713435,0.004893393,0.001919034,0.001395083,0.007273236,0.006500801,0.001355822,0.003791589,0.002214886,0.001965111,0.002347175,0.001554545,0.004756191,0.00422726,0.002534829,0.003335119,0.007098341,0.010287833,0.001410879,0.00459278,0.001921632,0.001334048,0.0014892,0.001689197,0.001530698,0.002131472,0.004188952,0.002531039,0.001423305,0.00173363,0.00210057,0.002166688,0.001685166,0.003305594,0.001506043,0.002106162,0.004087211,0.003178726,0.002397165,0.002430403,0.001680266,0.00165743,0.001646206,0.001521612,0.001898861,0.00337088,0.002756219,0.00164804,0.002779142,0.006894259,0.009992332,0.004048739,0.004257618,0.001482036,0.008783784,0.001351491,0.00494509,0.002448779,0.002789765,0.003112485,0.009511674,0.001349081,0.002775362,0.002218667,0.002141331,0.001940598,0.004425837,0.002317928,0.010562914,0.008266251,0.001720325,0.009690291,0.003816277,0.004986294,0.009680978,0.009847471,0.011376888,0.010039903,0.011014148,1.015325207,0.012989578,0.001597193,0.001294168,0.012265906,0.002050249,0.001705275,0.01040496,0.010867863,0.001750529,0.005668527,0.001901078,0.001983892,0.00294247,0.002864614,0.002084027,0.005123113,0.005078561,0.004196325,0.007237802,0.001672212,0.003391351,0.004770436,0.006707332,0.003863428,0.009279989,0.006463987,0.008350879
JL-058-D1,0.001013719,0.003755629,0.002902332,0.000986332,0.00164297,0.002221818,0.001684362,0.001407754,0.001248427,0.001214702,0.002934456,0.002350195,0.005530107,0.002168838,0.002444401,0.00151699,0.001522303,0.004546174,0.00208573,0.001074112,0.00131286,0.001501308,0.001644247,0.002178681,0.001406653,0.003541592,0.003530647,0.001706122,0.001681594,0.003616784,0.012407701,0.001203898,0.001921753,0.001459826,0.000920581,0.001461163,0.003510886,0.001036205,0.001680899,0.003854265,0.002268092,0.001169115,0.001467188,0.001634032,0.004461177,0.001109717,0.003980717,0.001105458,0.002655446,0.004666197,0.004053023,0.002570849,0.002012408,0.001224782,0.001644758,0.001882074,0.001462832,0.003310864,0.003101622,0.003330642,0.002404164,0.004063318,0.004523528,0.011484358,0.010685189,0.002193893,0.00159603,0.006068064,0.001757893,0.010698766,0.001615412,0.003478085,0.00439934,0.009127491,0.001519146,0.001621177,0.002295176,0.002050724,0.002328967,0.010036858,0.002110517,0.011979472,0.009370133,0.001884904,0.010489439,0.003563639,0.006969582,0.012051661,0.007838455,0.007135977,0.010106809,0.013477182,0.012989578,1.01550045,0.001615162,0.00147283,0.009828796,0.00328136,0.001635529,0.007772107,0.008662751,0.001502526,0.009041476,0.001768645,0.001677988,0.002238127,0.001883258,0.003769908,0.010224393,0.004676096,0.008136867,0.007623374,0.001870838,0.004326501,0.005192876,0.008775551,0.006887903,0.008167914,0.011517052,0.009243819
ZR-229-D1,0.001539315,0.002095569,0.005239703,0.002101093,0.006015473,0.002447063,0.003386154,0.011768176,0.006683217,0.002208138,0.001298173,0.002076195,0.002598349,0.003338132,0.00732277,0.002028464,0.006106338,0.00155168,0.004321863,0.001953466,0.002265763,0.006108888,0.00227311,0.005021104,0.001554004,0.001633327,0.001609969,0.009532257,0.00626912,0.001425009,0.001970479,0.001854584,0.001678923,0.001734148,0.001794202,0.002725353,0.002477126,0.001346481,0.00744489,0.002181883,0.005855948,0.001851554,0.006454317,0.002044189,0.003525662,0.002003589,0.001732374,0.001725565,0.002362402,0.00208883,0.002430048,0.001332807,0.006558151,0.005105895,0.001625565,0.009064247,0.00590136,0.004120594,0.00132481,0.006884839,0.011629701,0.002743402,0.003101675,0.002085099,0.002190604,0.003670201,0.012200272,0.004586046,0.002688916,0.001346602,0.002520562,0.003348417,0.004809682,0.001358273,0.003545125,0.008340683,0.007676354,0.008861858,0.011121691,0.001619839,0.002734358,0.001330464,0.001705069,0.001780962,0.001441368,0.007889868,0.005868097,0.002229474,0.005851541,0.003025,0.002148306,0.001517,0.001597193,0.001615162,1.0302321,0.005200159,0.001418617,0.007664594,0.010951929,0.001480144,0.001546856,0.00661452,0.004903626,0.002991162,0.005688152,0.011206256,0.002812938,0.009643688,0.002064992,0.001383747,0.002359732,0.00140135,0.016964036,0.002812316,0.001421906,0.007065498,0.006124102,0.002290802,0.0015289,0.001715631
